doesn't_answer	0	1	2
mai_be_a	0	0	5
concern_about_the	0	0	22
which_move	0	0	1
be_rais	0	0	11
be_watertight	0	0	3
left_all_that	0	0	1
iran	0	0	169
wave_of_popular	0	0	1
more_alarm	0	0	2
have_pull_the	0	0	1
all_these	0	0	17
compound_by_government-sponsor	0	0	1
apprais	0	0	5
isn't_it_funni	0	0	1
have_not_yet	0	0	11
and_hi_econom	0	0	1
good_much	0	0	1
recogn_the_money-fund	0	0	1
challeng_the_wto	0	0	2
be_inclin_to	0	0	1
'enemies'_of	0	0	2
still_believ	0	0	3
demand_of	0	0	5
have_misplac_strateg	0	0	1
collect_express_their	0	0	1
some_seriou	0	0	2
compar_botch_coup	0	0	1
have_not_help	0	0	1
do_not_hope	0	0	1
have_understood	0	0	3
am_confid	0	0	1
convinc_the	0	0	4
get_so	0	0	1
the_open	0	0	15
might_collabor_with	0	0	1
prefer_him	0	0	1
be_independ	0	0	5
kind_of_got	0	0	1
persist_align_with	0	0	2
ask_whether	0	0	6
continu_to	0	0	119
real_work	0	0	1
demand_chavez'	0	0	3
bear_great_fruit	0	0	1
100_board_particip	0	0	1
and_now_he	0	0	2
wage	0	0	34
have_have_posit	0	0	1
would_have_prefer	0	0	1
see_the_world	0	0	4
keeper_couldn't	0	0	1
don't_trust	0	0	4
the_wish	0	0	13
the_differ	0	0	19
disapprov_of	0	0	8
charg_tsvangirai	0	0	2
i_mean	0	0	18
cannot_imagin_anyth	0	0	1
how_much_your	0	0	1
continu_it	0	0	12
could_be_apprais	0	0	1
failur_to	0	0	14
the_possibl_of	0	0	33
hi_view_on	0	0	2
couldn't	0	0	6
have_thoroughli	0	0	1
such_sell	0	0	1
have_been_grow	0	0	2
do_not_surpris	0	0	2
have_not_met	0	0	3
the_new	0	0	171
overconfid_of	0	0	1
welfar_recipi	0	0	2
afraid_for_your	0	0	1
exercis	0	0	50
probabl_could	0	0	1
daylight	0	0	4
more_than_a	0	0	25
be_navig	0	0	1
strong_critic_from	0	0	1
forc_the_wto	0	0	2
be_now_wide	0	0	2
time_bomb_just	0	0	1
chose_him	0	0	1
feel_realli	0	0	1
deserv_appreci_from	0	0	1
will_onc_again	0	0	2
in_thi_oper	0	0	2
still_thing	0	0	1
start_cry	0	0	1
be_watertight_without	0	0	3
can_store_huge	0	0	1
nobodi_care	0	0	2
overli	0	0	5
it'_ridicul	0	0	1
who_account_for	0	0	2
claim_prison	0	0	1
the_declin_support	0	0	1
decis_by_chines	0	0	1
pronounc_in_favor	0	0	2
cater	0	0	3
be_keep	0	0	7
unknown	0	0	5
percept_of	0	0	7
might_bring	0	0	1
a_costli_burden	0	0	2
continu_reluct	0	0	1
hand	0	0	153
so_pleas	0	0	5
so_confus	0	0	2
onli_too_awar	0	0	1
abov_all	0	0	13
be_will_to	0	0	21
do_not_look	0	0	8
oddli_enough	0	0	2
sound_alarm	0	0	1
might_free_it	0	0	1
be_overshadow_concern	0	0	2
alreadi_account_for	0	0	2
demonstr_call	0	0	1
coup_make_might	0	0	2
the_slap_in	0	0	1
comment_on_the	0	0	12
been_given_a	0	0	3
the_reaction	0	0	13
israeli'_own_35-year-old	0	0	1
will_onli_lead	0	0	2
would_have_concentr	0	0	1
under_us	0	0	3
have_final	0	0	7
what_be_it	0	0	11
observ_that_he	0	0	1
all_these_be	0	0	2
instead	0.0256410256410256	0.0256410256410256	78
have_absolut_confid	0	0	1
don't_particularli	0	0	2
have_acknowledg	0	0	2
strong_protest_and	0	0	3
the_evil-do_at	0	0	1
bigger	0	0	13
describ_pakistan	0	0	1
seldom_have	0	0	1
would_support	0	0	4
goal_of_the	0	0	4
irrespons_saber_rattl	0	0	1
the_extrem_weak	0	0	2
like_a	0	0	26
hotli	0	0	3
former	0	0	180
he_promis_would	0	0	2
appear_complicit_in	0	0	2
famili_surround	0	0	1
get_us_nowher	0	0	1
grim_demeanor	0	0	1
ask	0	0	196
even_more_intoler	0	0	1
nurtur_whole_famili	0	0	1
be_nervou	0	0	2
be_so-cal	0	0	2
the_extremist	0	0	2
have_no_knowledg	0	0	4
an_elect	0	0	20
their_commit	0	0	5
make_it_possibl	0	0	10
be_sing_and	0	0	1
stiff_opposit_to	0	0	1
liken_the	0	0	2
consid_chavez_a	0	0	1
can_you_help	0	0	1
don't_hate	0	0	1
be_sing	0	0	1
declar_be	0	0	5
thu_no	0	0	3
mai_impos_new	0	0	2
wave_of_social	0	0	1
larg_try_to	0	0	1
decid_to_focu	0	0	1
reiter_call_for	0	0	1
of_all	0	0	69
have_describ	0	0	7
firm_intent	0	0	2
reflect_on	0	0	1
we_aren't_even	0	0	1
so_try_to	0	0	1
aim_at	0	0	37
leav_west_in	0	0	2
alleg_that_tehran	0	0	1
have_accus_the	0	0	2
to_stop_hi	0	0	1
will_seek_to	0	0	2
openli_take_a	0	0	1
in_the_case	0	0	13
be_see_in	0	0	2
the_biggest_elector	0	0	2
the_expansionist	0	0	1
it'_too_good	0	0	1
am_sure_thi	0	0	1
paint	0	0	17
goal_be_to	0	0	5
would_be_veri	0	0	1
term_iran_iraq	0	0	3
be_boycot_by	0	0	1
am_not_go	0	0	2
the_least_regret	0	0	1
realli_like	0	0	2
promis_not	0	0	1
didn't_know_if	0	0	1
will_mean	0	0	1
on_thi_count	0	0	1
no_such	0	0	7
have_promis_to	0	0	1
move_by	0	0	5
oppos_and	0	0	2
about_uh	0	0	2
call_for_zimbabwean	0	0	2
saw_afghanistan_as	0	0	1
will_hand_over	0	0	2
repeatedli_accus_britain	0	0	1
taiwan'	0	0	65
dure	0	0	395
the_aim	0	0	11
it_militari	0	0	7
have_call_on	0	0	4
have_exceed_the	0	0	1
plot_with_power	0	0	2
ding_him	0	0	1
warn_tuesdai	0	0	1
have_put	0	0	21
mull_over	0	0	2
draw	0	0	26
don't_particularli_care	0	0	2
have_seen_the	0	0	5
have_final_won	0	0	2
misrul	0	0	2
could_spark_fresh	0	0	2
remain_commit_to	0	0	3
support_the_peopl	0	0	2
be_incap	0	0	4
the_plight_of	0	0	7
express_alarm	0	0	3
do_swear	0	0	1
would_onc_again	0	0	2
clearli_mean_that	0	0	2
express_discont	0	0	2
be_after	0	0	5
anxiou_to	0	0	3
to_think_the	0	0	1
be_bias_in	0	0	1
a_bit_of	0	0	4
met_all_the	0	0	2
be_hamper	0	0	2
in_need	0	0	6
have_issu	0	0	7
carri_a	0	0	17
such_a_disadvantag	0	0	1
five	0	0	77
hail_by	0	0	2
a_mandat_to	0	0	2
wouldn't_that	0	0	1
ever_expect	0	0	1
true_will_of	0	0	6
which_in	0	0	14
in_the_hope	0	0	5
will_set_their	0	0	1
but_not	0	0	31
much_to	0	0	6
offer_hope_even	0	0	1
don't_even	0	0	6
list	0	0	67
be_suspect_of	0	0	11
be_strike	0	0	5
deliber_on	0	0	3
out	0	0	581
rebuf	0	0	4
hi_visit_be	0	0	1
have_consist_attach	0	0	1
or_will_it	0	0	1
tell	0	0	88
the_face	0	0	23
if_osama_bin	0	0	1
to_develop	0	0	33
do_not_appear	0	0	2
be_among	0	0	24
can_sai	0	0	5
uproar_over	0	0	1
stage	0	0	62
implicitli_ask	0	0	1
with_grim_determin	0	0	1
could_lead	0	0	7
israel_to	0	0	13
have_face	0	0	6
be_opt_for	0	0	1
testimoni_of	0	0	5
whether_attempt_to	0	0	1
could_have_led	0	0	3
will_help_give	0	0	1
cruelti_and	0	0	2
the_shadow	0	0	5
feel_veri	0	0	2
flaw_in_zimbabwe'	0	0	2
have_good	0	0	6
concern_have	0	0	1
be_right	0	0	8
conspir_--	0	0	2
give_sharehold_choic	0	0	1
be_alreadi_disastr	0	0	1
brownish_cactus-infest_scrub	0	0	1
initi_appear_to	0	0	1
mr_manley'_continu	0	0	1
the_goodi	0	0	1
sillier	0	0	1
take_into_consider	0	0	3
warn_tuesdai_that	0	0	1
will_set	0	0	2
although_copithorn_have	0	0	1
thi_be_inde	0	0	1
find_noth	0	0	2
been	0	0	958
don't_sai_stephanopoulo	0	0	1
these_be_the	0	0	10
propos_on	0	0	2
prevent_it	0	0	4
be_terribl	0	0	3
set_their_sight	0	0	2
paid	0	0	44
loudli_trumpet	0	0	2
becam_hope	0	0	2
sound_hi_voic	0	0	1
all_be	0	0	6
it'_alwai	0	0	1
be_eager_to	0	0	3
full_support_for	0	0	2
have_benefit	0	0	5
to_propos	0	0	3
be_make_appreci	0	0	1
accomplish_in_democrat	0	0	1
have_larg	0	0	2
be_practic	0	0	3
be_no_more	0	0	8
elev_it_imag	0	0	1
be_a_pack	0	0	2
be_cheer	0	0	1
would_want	0	0	7
it'_a_lot	0	0	1
most_ludicr_thei	0	0	1
etern_scourg_of	0	0	2
be_a_violat	0	0	3
might_bring_the	0	0	1
express_condol_sympathi	0	0	1
have_balloon_far	0	0	1
can't_take	0	0	1
object_in_particular	0	0	2
mai_purchas	0	0	1
recogn_the	0	0	29
the_desper_tableau	0	0	1
faith_to	0	0	4
am_happi	0	0	2
torment_without	0	0	2
plan_for	0	0	25
be_upset_with	0	0	2
caus_the	0	0	14
religi_freedom	0	0	10
i'm_run_my	0	0	1
worri_about_as	0	0	1
deviant	0	0	2
todai_be	0	0	11
engin_mai	0	0	1
audibl	0	0	2
head	0	0	160
gain_the	0	0	9
among_the	0	0	76
the_surg_epidem	0	0	1
bear_great	0	0	1
a_man	0	0	21
chavez'_strength	0	0	2
our_extraordinari	0	0	1
the_critic_of	0	0	5
huh	0	0	4
have_place	0	0	6
an_abil	0	0	1
call_heartbreak	0	0	1
open_defianc	0	0	2
even_local	0	0	2
the_unilater	0	0	4
wave_of	0	0	15
want_to_work	0	0	7
tough_stand	0	0	1
human_right_violat	0	0	34
the_us-mad_isra	0	0	1
desir_to	0	0	15
i_g	0	0	3
could_be_in	0	0	1
be_express	0	0	1
mark	0	0	45
have_no_love	0	0	1
defens_hold_up	0	0	2
have_align	0	0	1
becaus_you'r_not	0	0	1
for_18	0	0	7
commit_made	0	0	4
offer_you	0	0	2
stai_awai	0	0	4
launch_campaign	0	0	2
and_what_will	0	0	2
feel_proud_of	0	0	2
do_not_want	0.0555555555555556	0.0555555555555556	18
nor_do_analyst	0	0	1
be_hell-bent_on	0	0	2
interf_in_china'	0	0	3
be_show	0	0	3
commit_toward	0	0	4
what_make	0	0	3
word_be_in	0	0	2
issu_the_fatwa	0	0	2
rais_expect	0	0	2
muslim	0	0	129
found_signific	0	0	1
enorm_concern_about	0	0	2
have_manag_to	0	0	4
vulner_to_competit	0	0	1
might_be	0	0	20
don't_ask	0	0	2
to_set_asid	0	0	2
be_favour	0	0	2
the_open_firework	0	0	1
could_no	0	0	2
render_their	0	0	1
ex-hud_secretari	0	0	1
open_a_formal	0	0	2
a_hard_decis	0	0	1
congratul_the_venezuelan	0	0	4
4_februari	0	0	18
our_gui	0	0	1
have_sever_ti	0	0	2
made_it_extrem	0	0	1
disobei_uncl	0	0	2
be_noth	0	0	16
got_it	0	0	2
turn_a_blind	0	0	9
have_commit_dozen	0	0	1
mock_into_obscur	0	0	1
a_stori	0	0	5
bow_to_pressur	0	0	1
apathi_to	0	0	1
of	0.000235608261996387	0	12733
with	0.00160320641282565	0.00120240480961924	2495
presid	0.000870322019147084	0	1149
their	0.000986193293885602	0	1014
the_unit	0.00102880658436214	0	972
and	0.00121065375302663	0.00010088781275222	9912
at	0.00283607487237663	0.00170164492342598	1763
the_unit_state	0.00118063754427391	0	847
about	0.00134952766531714	0	741
for_the	0.00135135135135135	0	740
to_the	0.00141342756183746	0	1415
hi	0.00148257968865827	0	1349
countri	0.00149365197908887	0	1339
the_us	0.00151515151515152	0	660
after	0.00164203612479475	0	609
to	0.00165433173704832	0	11485
said	0.00174064403829417	0	2298
up	0.00181488203266788	0	551
s	0.00186915887850467	0	535
two	0.00202020202020202	0	495
there_be	0.0555555555555556	0.0534188034188034	468
who	0.00327153762268266	0.00109051254089422	917
over	0.00219298245614035	0	456
ani	0.0021978021978022	0	455
first	0.00246913580246914	0	405
in_the	0.00263504611330698	0	2277
an	0.0053475935828877	0.00267379679144385	1496
zimbabw	0.00282485875706215	0	354
in	0.00295473348303983	0.000118189339321593	8461
work	0.00304878048780488	0	328
or	0.00420609884332282	0.0010515247108307	951
on_the	0.00317796610169492	0	944
which	0.00485044462409054	0.00161681487469685	1237
a	0.00392475301123291	0.000676681553660847	7389
that	0.00326923076923077	0	5200
on	0.00353940537989618	0.000235960358659745	4238
told	0.00350877192982456	0	285
mai	0.00740740740740741	0.0037037037037037	270
part	0.00387596899224806	0	258
our	0.00778210116731518	0.00389105058365759	514
that_the	0.00401606425702811	0	996
through	0.0040650406504065	0	246
for	0.00407331975560081	0	3437
these	0.0041407867494824	0	483
talk	0.004149377593361	0	241
chang	0.00453514739229025	0	441
oper	0.00454545454545455	0	220
place	0.00458715596330275	0	218
my	0.00460829493087558	0	217
sai	0.0047244094488189	0	635
held	0.0143540669856459	0.00956937799043062	209
by	0.00524405002016942	0.000403388463089956	2479
among	0.00495049504950495	0	202
at_the	0.00496688741721854	0	604
as	0.00497512437810945	0	2412
includ	0.00505050505050505	0	396
she	0.0050761421319797	0	197
take	0.00508905852417303	0	393
about_the	0.00531914893617021	0	188
want_to	0.0106382978723404	0.00531914893617021	188
the	0.00604908399585206	0.000691323885240235	28930
after_the	0.00540540540540541	0	185
what	0.00925925925925926	0.0037037037037037	540
part_of	0.00555555555555556	0	180
over_the	0.00558659217877095	0	179
some	0.0056390977443609	0	532
i	0.0065252854812398	0.000815660685154976	1226
mani	0.00578034682080925	0	346
the_u	0.00588235294117647	0	170
to_be	0.00588235294117647	0	510
russia	0.00591715976331361	0	169
with_a	0.00598802395209581	0	167
sinc	0.0121212121212121	0.00606060606060606	330
the_u_s	0.00609756097560976	0	164
until	0.0125	0.00625	160
al	0.00625	0	160
the_american	0.00632911392405063	0	158
taken	0.00636942675159236	0	157
mugab	0.00639658848614072	0	469
accord_to	0.00651465798045603	0	307
it_have	0.00671140939597315	0	149
in_hi	0.00675675675675676	0	148
both	0.00680272108843537	0	147
we_have	0.00680272108843537	0	147
uh	0.00680272108843537	0	147
while	0.0068259385665529	0	293
said_the	0.00704225352112676	0	426
which_be	0.00709219858156028	0	282
befor	0.00714285714285714	0	280
africa	0.00714285714285714	0	140
carri	0.0072463768115942	0	138
follow	0.00732600732600733	0	273
you	0.0123609394313968	0.00494437577255871	809
where	0.00749063670411985	0	267
offer	0.0075187969924812	0	133
get	0.00754716981132075	0	265
that_have	0.00757575757575758	0	132
now	0.0101010101010101	0.00252525252525253	396
when	0.00963391136801541	0.00192678227360308	519
note	0.0078740157480315	0	127
second	0.00793650793650794	0	126
came	0.008	0	125
again	0.00826446280991736	0	121
the_first	0.00829875518672199	0	241
we	0.0117351215423303	0.00335289186923722	1193
thei	0.00838414634146342	0	1312
sai_that	0.00854700854700855	0	117
without	0.0218340611353712	0.0131004366812227	229
try_to	0.0087719298245614	0	114
presid_bush	0.0087719298245614	0	114
more	0.00906344410876133	0	662
amount	0.00917431192660551	0	109
al_qaeda	0.00925925925925926	0	108
the_other	0.00925925925925926	0	108
all	0.00930232558139535	0	860
put	0.00938967136150235	0	213
in_which	0.00961538461538462	0	104
legal	0.00970873786407767	0	103
the_same	0.00995024875621891	0	201
but	0.025811823480433	0.0158201498751041	1201
also	0.01	0	800
exist	0.01	0	100
us_to	0.0102040816326531	0	98
am	0.0104166666666667	0	96
sign	0.0105263157894737	0	190
the_fact	0.0210526315789474	0.0105263157894737	95
pai	0.0106382978723404	0	94
someth	0.010752688172043	0	93
a_lot	0.0112359550561798	0	89
as_a	0.0113314447592068	0	353
becom	0.0116279069767442	0	172
bill	0.0119047619047619	0	84
repres	0.0119760479041916	0	167
tri	0.0120481927710843	0	83
alreadi	0.0120481927710843	0	166
thi	0.0135294117647059	0.00117647058823529	1700
fact_that	0.0125	0	80
your	0.0127118644067797	0	236
be_that	0.0129032258064516	0	155
be_made	0.012987012987013	0	77
i_am	0.0133333333333333	0	75
be_expect	0.0133333333333333	0	75
right_and	0.0133333333333333	0	75
america	0.013986013986014	0	143
sharon	0.0140845070422535	0	71
we_will	0.0142857142857143	0	70
the_number	0.0142857142857143	0	70
read	0.0142857142857143	0	70
-	0.0144628099173554	0	484
todai	0.0145631067961165	0	206
everi	0.0145985401459854	0	137
target	0.0147058823529412	0	136
they'r	0.0294117647058824	0.0147058823529412	68
let	0.0447761194029851	0.0298507462686567	67
as_it	0.0149253731343284	0	67
her	0.0151515151515152	0	132
a_lot_of	0.0151515151515152	0	66
caus	0.0153846153846154	0	130
anyth	0.0153846153846154	0	65
those	0.015527950310559	0	322
confirm	0.015625	0	64
joint	0.0158730158730159	0	63
we_be	0.0160427807486631	0	187
appli	0.0166666666666667	0	60
that_would	0.0169491525423729	0	59
we_would	0.0169491525423729	0	59
give	0.0171673819742489	0	233
tri_to	0.0172413793103448	0	58
have_alreadi	0.0172413793103448	0	58
interview	0.0172413793103448	0	58
send	0.0178571428571429	0	56
anoth	0.0178571428571429	0	168
made	0.0208333333333333	0.00297619047619048	336
have_also	0.0535714285714286	0.0357142857142857	56
main	0.018018018018018	0	111
be_consid	0.0363636363636364	0.0181818181818182	55
in_it	0.018348623853211	0	109
it	0.0278138809461918	0.00935794125292436	3847
accord_to_the	0.0186915887850467	0	107
the_number_of	0.0188679245283019	0	53
be_more	0.0188679245283019	0	53
it_will	0.0480769230769231	0.0288461538461538	104
on_of	0.0193236714975845	0	207
to_the_unit	0.0196078431372549	0	51
but_also	0.02	0	50
creat	0.02	0	100
the_arm	0.0204081632653061	0	49
when_the	0.0206185567010309	0	97
what_be	0.0416666666666667	0.0208333333333333	96
venezuela'	0.0208333333333333	0	48
the_time	0.0208333333333333	0	96
the_polit	0.0212765957446809	0	47
i_have	0.0212765957446809	0	94
and_to	0.0212765957446809	0	94
due	0.021505376344086	0	93
took	0.0215827338129496	0	139
probabl	0.0217391304347826	0	46
it_do	0.0434782608695652	0.0217391304347826	46
compar	0.021978021978022	0	91
on_of_the	0.0220588235294118	0	136
deliv	0.0222222222222222	0	45
in_fact	0.0222222222222222	0	45
be_held	0.0224719101123595	0	89
countri_be	0.0224719101123595	0	89
got	0.0229885057471264	0	87
onli	0.023109243697479	0	476
don't_know	0.0232558139534884	0	43
have_made	0.0232558139534884	0	43
decid_to	0.0232558139534884	0	43
demonstr	0.0235294117647059	0	85
be_still	0.0235294117647059	0	85
the_press	0.0238095238095238	0	42
a_veri	0.0238095238095238	0	42
make_it	0.0238095238095238	0	42
present	0.024	0	125
make	0.0241935483870968	0	372
be_current	0.024390243902439	0	41
have_a	0.0297029702970297	0.00495049504950495	202
take_the	0.025	0	40
and_in	0.025	0	80
thousand	0.0252100840336134	0	119
i_think	0.0256410256410256	0	78
not_onli	0.0256410256410256	0	78
explain	0.0256410256410256	0	78
live_in	0.0256410256410256	0	39
thi_be	0.033210332103321	0.00738007380073801	271
that_be	0.0261437908496732	0	306
amount_to	0.0263157894736842	0	38
speak	0.0266666666666667	0	75
due_to	0.0266666666666667	0	75
take_a	0.027027027027027	0	37
be_due	0.027027027027027	0	37
free_and	0.027027027027027	0	74
estim	0.0273972602739726	0	73
could_be	0.0273972602739726	0	73
those_who	0.0277777777777778	0	72
worldwid	0.0277777777777778	0	36
the_human	0.0277777777777778	0	36
it_be_a	0.0416666666666667	0.0138888888888889	72
will_also	0.0285714285714286	0	35
but_he	0.0285714285714286	0	35
it_be_the	0.0285714285714286	0	35
be_to	0.0286885245901639	0	244
maintain	0.0288461538461538	0	104
free_and_fair	0.0289855072463768	0	69
attach	0.0294117647058824	0	34
eight	0.0294117647058824	0	34
view_of	0.0294117647058824	0	34
came_to	0.0294117647058824	0	34
be_due_to	0.0294117647058824	0	34
a_major	0.0294117647058824	0	34
the_second	0.0294117647058824	0	68
most_of	0.0298507462686567	0	67
point_out_that	0.0303030303030303	0	33
thei_don't	0.0303030303030303	0	33
assum	0.0303030303030303	0	33
regard_the	0.0303030303030303	0	33
onc	0.0510204081632653	0.0204081632653061	98
have	0.0438981562774363	0.0131694468832309	4556
will_be	0.038961038961039	0.00779220779220779	385
the_terrorist	0.03125	0	32
it_do_not	0.0625	0.03125	32
a_more	0.03125	0	32
push	0.03125	0	32
yet	0.0531914893617021	0.0212765957446809	94
be_be	0.032	0	125
will_continu	0.032258064516129	0	31
time_be	0.032258064516129	0	31
we_should	0.032258064516129	0	31
have_been	0.0325097529258778	0	769
propos	0.0327868852459016	0	122
come_to	0.0327868852459016	0	61
be	0.0425938803894298	0.00930111265646732	11504
concentr	0.0333333333333333	0	30
have_have	0.0333333333333333	0	30
unless	0.0333333333333333	0	30
pose	0.0333333333333333	0	30
brought	0.0338983050847458	0	59
becaus_of	0.0340909090909091	0	88
be_to_be	0.0344827586206897	0	29
alwai	0.0344827586206897	0	87
among_other	0.0344827586206897	0	29
have_come	0.0344827586206897	0	29
a_posit	0.0344827586206897	0	29
to_put	0.0344827586206897	0	58
so_i	0.0344827586206897	0	29
adopt	0.0353982300884956	0	113
thei_can	0.0357142857142857	0	28
the_entir	0.0357142857142857	0	28
know_what	0.0357142857142857	0	28
see_the	0.0357142857142857	0	28
all_of	0.036144578313253	0	83
there_be_a	0.036144578313253	0	83
remain	0.0437956204379562	0.0072992700729927	137
becaus	0.0366748166259169	0	409
thousand_of	0.037037037037037	0	81
be_in_the	0.037037037037037	0	54
and_do	0.037037037037037	0	27
rig	0.0377358490566038	0	53
make_a	0.0377358490566038	0	53
the_best	0.0384615384615385	0	26
shown	0.0384615384615385	0	26
invit	0.0392156862745098	0	51
but_i	0.0392156862745098	0	51
the_main	0.0394736842105263	0	76
teach	0.04	0	25
sens_of	0.04	0	25
be_plan	0.04	0	25
be_better	0.08	0.04	25
everyth	0.0416666666666667	0	48
the_remark	0.0416666666666667	0	24
the_idea	0.0416666666666667	0	24
ratifi_the	0.0416666666666667	0	48
be_import	0.0416666666666667	0	24
be_try	0.0416666666666667	0	24
be_try_to	0.0416666666666667	0	24
be_at	0.0425531914893617	0	47
ratifi	0.043010752688172	0	93
uh-huh	0.0434782608695652	0	23
we_can	0.0434782608695652	0	46
either	0.072463768115942	0.0289855072463768	69
that'	0.0434782608695652	0	115
even_the	0.0434782608695652	0	23
said_the_unit	0.0434782608695652	0	23
deliber	0.0434782608695652	0	23
sai_it	0.0434782608695652	0	46
anyon	0.0444444444444444	0	45
these_be	0.0444444444444444	0	45
can	0.0633946830265849	0.0184049079754601	489
zimbabw_be	0.0454545454545455	0	22
have_alreadi_been	0.0454545454545455	0	22
the_democrat	0.0454545454545455	0	44
onli_to	0.0454545454545455	0	22
the_real	0.0909090909090909	0.0454545454545455	22
as_a_result	0.0454545454545455	0	44
in_the_intern	0.0454545454545455	0	22
call	0.0513447432762836	0.00488997555012225	409
interpret	0.0476190476190476	0	21
be_all	0.0476190476190476	0	21
by_all	0.0476190476190476	0	21
sought	0.0476190476190476	0	21
thi_be_a	0.0476190476190476	0	42
conclud	0.0714285714285714	0.0238095238095238	42
the_need	0.0476190476190476	0	42
recogn	0.0483870967741935	0	62
call_the	0.0487804878048781	0	41
see	0.0492610837438424	0	203
be_the_most	0.05	0	20
be_commit	0.05	0	20
and_even	0.05	0	20
will_continu_to	0.05	0	20
the_condit	0.05	0	20
expect_the	0.05	0	20
but_that	0.1	0.05	20
be_the_first	0.05	0	40
wish_to	0.05	0	20
to_look	0.05	0	20
the_power	0.05	0	20
have_the	0.0508474576271186	0	118
requir	0.0510204081632653	0	98
sometim	0.0512820512820513	0	39
be_now	0.0512820512820513	0	78
if_thei	0.0517241379310345	0	58
point_out	0.0517241379310345	0	58
but_it	0.0517241379310345	0	58
suspect_of	0.0526315789473684	0	19
for_instanc	0.0526315789473684	0	19
the_agreement	0.0526315789473684	0	19
will_take	0.0526315789473684	0	19
accus_of	0.0526315789473684	0	19
be_call	0.0526315789473684	0	19
for_exampl	0.0526315789473684	0	38
it_must	0.0526315789473684	0	19
that_be_the	0.0526315789473684	0	19
be_in	0.0579710144927536	0.00483091787439614	207
if_it	0.0727272727272727	0.0181818181818182	55
answer	0.0545454545454545	0	55
the_problem	0.0547945205479452	0	73
as_for	0.0555555555555556	0	36
most_of_the	0.0555555555555556	0	36
indic_that_the	0.0555555555555556	0	18
on_behalf	0.0555555555555556	0	18
call_for	0.0740740740740741	0.0185185185185185	108
um-hum	0.0555555555555556	0	18
on_behalf_of	0.0555555555555556	0	18
mani_of	0.0555555555555556	0	36
be_veri	0.0563380281690141	0	71
it'	0.0754716981132075	0.0188679245283019	159
i'v	0.0571428571428571	0	35
which_will	0.0571428571428571	0	35
can_be	0.0697674418604651	0.0116279069767442	86
the_import_of	0.0588235294117647	0	17
pose_a	0.0588235294117647	0	17
think_it	0.117647058823529	0.0588235294117647	17
the_major	0.0588235294117647	0	34
be_someth	0.0588235294117647	0	17
a_real	0.0588235294117647	0	17
pick	0.0588235294117647	0	17
crack	0.0588235294117647	0	17
everyon	0.0588235294117647	0	34
on_can	0.0588235294117647	0	17
appli_to	0.0588235294117647	0	17
thei_will	0.06	0	50
as_be	0.0606060606060606	0	33
if_i	0.0606060606060606	0	33
i_know	0.0606060606060606	0	33
made_the	0.0606060606060606	0	33
if	0.0736111111111111	0.0125	720
becaus_it	0.0612244897959184	0	49
in_addit	0.0615384615384615	0	65
your_support	0.0625	0	16
feel_that	0.0625	0	16
someth_that	0.0625	0	16
onc_again	0.125	0.0625	32
she_have	0.0625	0	16
will_come	0.0625	0	16
would_have_to	0.0625	0	16
it_take	0.0625	0	16
for_the_us	0.0625	0	16
technic	0.0645161290322581	0	31
the_posit	0.0645161290322581	0	31
the_final	0.0645161290322581	0	31
be_at_the	0.0666666666666667	0	15
said_hi	0.0666666666666667	0	15
but_what	0.0666666666666667	0	15
suppos_to	0.0666666666666667	0	30
the_struggl	0.0666666666666667	0	15
bear	0.0666666666666667	0	15
but_to	0.0666666666666667	0	15
took_a	0.0666666666666667	0	15
got_a	0.0666666666666667	0	15
be_in_fact	0.133333333333333	0.0666666666666667	15
think_the	0.0666666666666667	0	15
your_gift	0.0666666666666667	0	15
the_import	0.0689655172413793	0	29
resort	0.0689655172413793	0	29
if_the	0.0852713178294574	0.0155038759689922	129
repeatedli	0.0714285714285714	0	28
resum	0.0714285714285714	0	28
in_the_process	0.0714285714285714	0	14
and_so	0.0714285714285714	0	14
in_the_fight	0.0714285714285714	0	14
passag	0.0714285714285714	0	14
work_out	0.0714285714285714	0	14
of_cours	0.0714285714285714	0	42
we_have_to	0.0714285714285714	0	14
ok	0.0714285714285714	0	14
